antecedents,consequents,support
"{'frozen vegetables', 'mineral water'}",{'eggs'},0.2537313432835821
"{'mineral water', 'eggs'}",{'frozen vegetables'},0.17801047120418848
{'chocolate'},{'frozen vegetables'},0.13995117982099267
{'frozen vegetables'},{'chocolate'},0.24055944055944056
{'chocolate'},"{'frozen vegetables', 'spaghetti'}",0.04800650935720097
{'frozen vegetables'},"{'chocolate', 'spaghetti'}",0.08251748251748252
{'spaghetti'},"{'chocolate', 'frozen vegetables'}",0.0451761102603369
"{'chocolate', 'frozen vegetables'}",{'spaghetti'},0.3430232558139535
"{'chocolate', 'spaghetti'}",{'frozen vegetables'},0.20068027210884354
"{'frozen vegetables', 'spaghetti'}",{'chocolate'},0.2822966507177033
{'chocolate'},"{'frozen vegetables', 'spaghetti', 'mineral water'}",0.025223759153783564
{'frozen vegetables'},"{'chocolate', 'spaghetti', 'mineral water'}",0.043356643356643354
{'spaghetti'},"{'chocolate', 'frozen vegetables', 'mineral water'}",0.023736600306278714
{'mineral water'},"{'chocolate', 'frozen vegetables', 'spaghetti'}",0.017337807606263984
"{'chocolate', 'frozen vegetables'}","{'spaghetti', 'mineral water'}",0.18023255813953487
"{'chocolate', 'spaghetti'}","{'frozen vegetables', 'mineral water'}",0.1054421768707483
"{'chocolate', 'mineral water'}","{'frozen vegetables', 'spaghetti'}",0.07848101265822785
"{'frozen vegetables', 'spaghetti'}","{'chocolate', 'mineral water'}",0.14832535885167464
"{'frozen vegetables', 'mineral water'}","{'chocolate', 'spaghetti'}",0.11567164179104478
"{'spaghetti', 'mineral water'}","{'chocolate', 'frozen vegetables'}",0.06919642857142858
"{'chocolate', 'frozen vegetables', 'spaghetti'}",{'mineral water'},0.5254237288135594
"{'chocolate', 'frozen vegetables', 'mineral water'}",{'spaghetti'},0.4246575342465753
"{'chocolate', 'spaghetti', 'mineral water'}",{'frozen vegetables'},0.2605042016806723
"{'frozen vegetables', 'spaghetti', 'mineral water'}",{'chocolate'},0.34444444444444444
{'chocolate'},"{'frozen vegetables', 'milk'}",0.04882017900732303
{'frozen vegetables'},"{'chocolate', 'milk'}",0.08391608391608392
{'milk'},"{'chocolate', 'frozen vegetables'}",0.06172839506172839
"{'chocolate', 'frozen vegetables'}",{'milk'},0.3488372093023256
"{'chocolate', 'milk'}",{'frozen vegetables'},0.24896265560165975
"{'frozen vegetables', 'milk'}",{'chocolate'},0.3389830508474576
{'chocolate'},"{'frozen vegetables', 'mineral water'}",0.059397884458909686
{'frozen vegetables'},"{'chocolate', 'mineral water'}",0.1020979020979021
{'mineral water'},"{'chocolate', 'frozen vegetables'}",0.04082774049217002
"{'chocolate', 'frozen vegetables'}",{'mineral water'},0.42441860465116277
"{'chocolate', 'mineral water'}",{'frozen vegetables'},0.1848101265822785
"{'frozen vegetables', 'mineral water'}",{'chocolate'},0.27238805970149255
{'frozen vegetables'},{'milk'},0.24755244755244754
{'milk'},{'frozen vegetables'},0.18209876543209877
{'frozen vegetables'},"{'spaghetti', 'milk'}",0.08671328671328671
{'spaghetti'},"{'frozen vegetables', 'milk'}",0.04747320061255743
{'milk'},"{'frozen vegetables', 'spaghetti'}",0.06378600823045268
"{'frozen vegetables', 'spaghetti'}",{'milk'},0.2966507177033493
"{'frozen vegetables', 'milk'}",{'spaghetti'},0.3502824858757062
"{'spaghetti', 'milk'}",{'frozen vegetables'},0.23308270676691728
{'frozen vegetables'},"{'spaghetti', 'mineral water', 'milk'}",0.04755244755244755
{'spaghetti'},"{'frozen vegetables', 'mineral water', 'milk'}",0.026033690658499236
{'mineral water'},"{'frozen vegetables', 'spaghetti', 'milk'}",0.01901565995525727
{'milk'},"{'frozen vegetables', 'spaghetti', 'mineral water'}",0.03497942386831276
"{'frozen vegetables', 'spaghetti'}","{'mineral water', 'milk'}",0.16267942583732056
"{'frozen vegetables', 'mineral water'}","{'spaghetti', 'milk'}",0.12686567164179105
"{'frozen vegetables', 'milk'}","{'spaghetti', 'mineral water'}",0.192090395480226
"{'spaghetti', 'mineral water'}","{'frozen vegetables', 'milk'}",0.07589285714285714
"{'spaghetti', 'milk'}","{'frozen vegetables', 'mineral water'}",0.12781954887218044
"{'mineral water', 'milk'}","{'frozen vegetables', 'spaghetti'}",0.09444444444444444
"{'frozen vegetables', 'spaghetti', 'mineral water'}",{'milk'},0.37777777777777777
"{'frozen vegetables', 'spaghetti', 'milk'}",{'mineral water'},0.5483870967741935
"{'frozen vegetables', 'mineral water', 'milk'}",{'spaghetti'},0.40963855421686746
"{'spaghetti', 'mineral water', 'milk'}",{'frozen vegetables'},0.288135593220339
{'frozen vegetables'},"{'mineral water', 'milk'}",0.11608391608391608
{'mineral water'},"{'frozen vegetables', 'milk'}",0.046420581655480984
{'milk'},"{'frozen vegetables', 'mineral water'}",0.08539094650205761
"{'frozen vegetables', 'mineral water'}",{'milk'},0.30970149253731344
"{'frozen vegetables', 'milk'}",{'mineral water'},0.4689265536723164
"{'mineral water', 'milk'}",{'frozen vegetables'},0.23055555555555557
{'frozen vegetables'},{'spaghetti'},0.2923076923076923
{'spaghetti'},{'frozen vegetables'},0.16003062787136293
{'frozen vegetables'},"{'spaghetti', 'mineral water'}",0.1258741258741259
{'spaghetti'},"{'frozen vegetables', 'mineral water'}",0.06891271056661562
{'mineral water'},"{'frozen vegetables', 'spaghetti'}",0.050335570469798654
"{'frozen vegetables', 'spaghetti'}",{'mineral water'},0.430622009569378
"{'frozen vegetables', 'mineral water'}",{'spaghetti'},0.3358208955223881
"{'spaghetti', 'mineral water'}",{'frozen vegetables'},0.20089285714285715
{'frozen vegetables'},{'mineral water'},0.3748251748251748
{'mineral water'},{'frozen vegetables'},0.14988814317673377
{'french fries'},{'ground beef'},0.0811232449297972
{'ground beef'},{'french fries'},0.14111261872455902
{'french fries'},"{'mineral water', 'ground beef'}",0.031201248049921998
{'mineral water'},"{'french fries', 'ground beef'}",0.02237136465324385
{'ground beef'},"{'french fries', 'mineral water'}",0.054274084124830396
"{'french fries', 'mineral water'}",{'ground beef'},0.15810276679841898
"{'french fries', 'ground beef'}",{'mineral water'},0.38461538461538464
"{'mineral water', 'ground beef'}",{'french fries'},0.13029315960912052
{'french fries'},"{'spaghetti', 'ground beef'}",0.0327613104524181
{'spaghetti'},"{'french fries', 'ground beef'}",0.03215926493108729
{'ground beef'},"{'french fries', 'spaghetti'}",0.05698778833107191
"{'french fries', 'spaghetti'}",{'ground beef'},0.2028985507246377
"{'french fries', 'ground beef'}",{'spaghetti'},0.40384615384615385
"{'spaghetti', 'ground beef'}",{'french fries'},0.14285714285714285
{'green tea'},{'ground beef'},0.11200807265388496
{'ground beef'},{'green tea'},0.15061058344640435
{'green tea'},"{'mineral water', 'ground beef'}",0.039354187689202826
{'mineral water'},"{'green tea', 'ground beef'}",0.02181208053691275
{'ground beef'},"{'green tea', 'mineral water'}",0.052917232021709636
"{'green tea', 'mineral water'}",{'ground beef'},0.16738197424892703
"{'green tea', 'ground beef'}",{'mineral water'},0.35135135135135137
"{'mineral water', 'ground beef'}",{'green tea'},0.1270358306188925
{'green tea'},"{'spaghetti', 'ground beef'}",0.04843592330978809
{'spaghetti'},"{'green tea', 'ground beef'}",0.036753445635528334
{'ground beef'},"{'green tea', 'spaghetti'}",0.06512890094979647
"{'green tea', 'spaghetti'}",{'ground beef'},0.24120603015075376
"{'green tea', 'ground beef'}",{'spaghetti'},0.43243243243243246
"{'spaghetti', 'ground beef'}",{'green tea'},0.16326530612244897
{'eggs'},{'ground beef'},0.11127596439169139
{'ground beef'},{'eggs'},0.20352781546811397
{'milk'},"{'eggs', 'ground beef'}",0.04526748971193416
{'eggs'},"{'ground beef', 'milk'}",0.032640949554896145
{'ground beef'},"{'eggs', 'milk'}",0.05970149253731343
"{'eggs', 'milk'}",{'ground beef'},0.19047619047619047
"{'ground beef', 'milk'}",{'eggs'},0.26666666666666666
"{'eggs', 'ground beef'}",{'milk'},0.29333333333333333
{'chocolate'},"{'eggs', 'ground beef'}",0.03986981285598047
{'eggs'},"{'chocolate', 'ground beef'}",0.03635014836795252
{'ground beef'},"{'chocolate', 'eggs'}",0.06648575305291723
"{'chocolate', 'eggs'}",{'ground beef'},0.19678714859437751
"{'chocolate', 'ground beef'}",{'eggs'},0.2832369942196532
"{'eggs', 'ground beef'}",{'chocolate'},0.32666666666666666
{'spaghetti'},"{'eggs', 'ground beef'}",0.05130168453292496
{'eggs'},"{'spaghetti', 'ground beef'}",0.04970326409495549
{'ground beef'},"{'spaghetti', 'eggs'}",0.09090909090909091
"{'spaghetti', 'eggs'}",{'ground beef'},0.24452554744525548
"{'spaghetti', 'ground beef'}",{'eggs'},0.22789115646258504
"{'eggs', 'ground beef'}",{'spaghetti'},0.44666666666666666
{'mineral water'},"{'eggs', 'ground beef'}",0.042505592841163314
{'eggs'},"{'mineral water', 'ground beef'}",0.05637982195845697
{'ground beef'},"{'mineral water', 'eggs'}",0.10312075983717775
"{'mineral water', 'eggs'}",{'ground beef'},0.19895287958115182
"{'mineral water', 'ground beef'}",{'eggs'},0.247557003257329
"{'eggs', 'ground beef'}",{'mineral water'},0.5066666666666667
{'milk'},{'ground beef'},0.1697530864197531
{'ground beef'},{'milk'},0.22388059701492538
{'milk'},"{'chocolate', 'ground beef'}",0.047325102880658436
{'chocolate'},"{'ground beef', 'milk'}",0.03742880390561432
{'ground beef'},"{'chocolate', 'milk'}",0.06241519674355495
"{'chocolate', 'milk'}",{'ground beef'},0.1908713692946058
"{'ground beef', 'milk'}",{'chocolate'},0.2787878787878788
"{'chocolate', 'ground beef'}",{'milk'},0.2658959537572254
{'milk'},"{'spaghetti', 'ground beef'}",0.07510288065843622
{'spaghetti'},"{'ground beef', 'milk'}",0.055895865237366005
{'ground beef'},"{'spaghetti', 'milk'}",0.09905020352781546
"{'spaghetti', 'milk'}",{'ground beef'},0.2744360902255639
"{'ground beef', 'milk'}",{'spaghetti'},0.44242424242424244
"{'spaghetti', 'ground beef'}",{'milk'},0.24829931972789115
{'milk'},"{'spaghetti', 'mineral water', 'ground beef'}",0.033950617283950615
{'spaghetti'},"{'ground beef', 'mineral water', 'milk'}",0.02526799387442573
{'mineral water'},"{'ground beef', 'spaghetti', 'milk'}",0.018456375838926176
{'ground beef'},"{'spaghetti', 'mineral water', 'milk'}",0.04477611940298507
"{'spaghetti', 'milk'}","{'mineral water', 'ground beef'}",0.12406015037593984
"{'mineral water', 'milk'}","{'spaghetti', 'ground beef'}",0.09166666666666666
"{'ground beef', 'milk'}","{'spaghetti', 'mineral water'}",0.2
"{'spaghetti', 'mineral water'}","{'milk', 'ground beef'}",0.07366071428571429
"{'spaghetti', 'ground beef'}","{'mineral water', 'milk'}",0.11224489795918367
"{'mineral water', 'ground beef'}","{'spaghetti', 'milk'}",0.10749185667752444
"{'spaghetti', 'mineral water', 'milk'}",{'ground beef'},0.2796610169491525
"{'ground beef', 'spaghetti', 'milk'}",{'mineral water'},0.4520547945205479
"{'ground beef', 'mineral water', 'milk'}",{'spaghetti'},0.39759036144578314
"{'spaghetti', 'mineral water', 'ground beef'}",{'milk'},0.2578125
{'milk'},"{'mineral water', 'ground beef'}",0.08539094650205761
{'mineral water'},"{'ground beef', 'milk'}",0.046420581655480984
{'ground beef'},"{'mineral water', 'milk'}",0.11261872455902307
"{'mineral water', 'milk'}",{'ground beef'},0.23055555555555557
"{'ground beef', 'milk'}",{'mineral water'},0.503030303030303
"{'mineral water', 'ground beef'}",{'milk'},0.2703583061889251
{'chocolate'},{'ground beef'},0.14076484947111473
{'ground beef'},{'chocolate'},0.23473541383989144
{'chocolate'},"{'spaghetti', 'ground beef'}",0.05614320585842148
{'spaghetti'},"{'chocolate', 'ground beef'}",0.052833078101071976
{'ground beef'},"{'chocolate', 'spaghetti'}",0.09362279511533243
"{'chocolate', 'spaghetti'}",{'ground beef'},0.23469387755102042
"{'chocolate', 'ground beef'}",{'spaghetti'},0.3988439306358382
"{'spaghetti', 'ground beef'}",{'chocolate'},0.23469387755102042
{'chocolate'},"{'spaghetti', 'mineral water', 'ground beef'}",0.024410089503661515
{'spaghetti'},"{'chocolate', 'mineral water', 'ground beef'}",0.022970903522205207
{'mineral water'},"{'chocolate', 'spaghetti', 'ground beef'}",0.016778523489932886
{'ground beef'},"{'chocolate', 'spaghetti', 'mineral water'}",0.0407055630936228
"{'chocolate', 'spaghetti'}","{'mineral water', 'ground beef'}",0.10204081632653061
"{'chocolate', 'mineral water'}","{'spaghetti', 'ground beef'}",0.0759493670886076
"{'chocolate', 'ground beef'}","{'spaghetti', 'mineral water'}",0.17341040462427745
"{'spaghetti', 'mineral water'}","{'chocolate', 'ground beef'}",0.06696428571428571
"{'spaghetti', 'ground beef'}","{'chocolate', 'mineral water'}",0.10204081632653061
"{'mineral water', 'ground beef'}","{'chocolate', 'spaghetti'}",0.09771986970684039
"{'chocolate', 'spaghetti', 'mineral water'}",{'ground beef'},0.25210084033613445
"{'chocolate', 'spaghetti', 'ground beef'}",{'mineral water'},0.43478260869565216
"{'chocolate', 'mineral water', 'ground beef'}",{'spaghetti'},0.36585365853658536
"{'spaghetti', 'mineral water', 'ground beef'}",{'chocolate'},0.234375
{'chocolate'},"{'mineral water', 'ground beef'}",0.06672091131000814
{'mineral water'},"{'chocolate', 'ground beef'}",0.04586129753914989
{'ground beef'},"{'chocolate', 'mineral water'}",0.1112618724559023
"{'chocolate', 'mineral water'}",{'ground beef'},0.20759493670886076
"{'chocolate', 'ground beef'}",{'mineral water'},0.47398843930635837
"{'mineral water', 'ground beef'}",{'chocolate'},0.2671009771986971
{'spaghetti'},{'ground beef'},0.225114854517611
{'ground beef'},{'spaghetti'},0.3989145183175034
{'spaghetti'},"{'mineral water', 'ground beef'}",0.09800918836140889
{'mineral water'},"{'spaghetti', 'ground beef'}",0.07158836689038031
{'ground beef'},"{'spaghetti', 'mineral water'}",0.17367706919945725
"{'spaghetti', 'mineral water'}",{'ground beef'},0.2857142857142857
"{'spaghetti', 'ground beef'}",{'mineral water'},0.43537414965986393
"{'mineral water', 'ground beef'}",{'spaghetti'},0.4169381107491857
{'mineral water'},{'ground beef'},0.17170022371364654
{'ground beef'},{'mineral water'},0.41655359565807326
{'green tea'},{'milk'},0.13319878910191726
{'milk'},{'green tea'},0.13580246913580246
{'green tea'},"{'chocolate', 'milk'}",0.035317860746720484
{'chocolate'},"{'green tea', 'milk'}",0.028478437754271765
{'milk'},"{'green tea', 'chocolate'}",0.0360082304526749
"{'green tea', 'chocolate'}",{'milk'},0.19886363636363635
"{'green tea', 'milk'}",{'chocolate'},0.26515151515151514
"{'chocolate', 'milk'}",{'green tea'},0.14522821576763487
{'green tea'},"{'spaghetti', 'milk'}",0.039354187689202826
{'spaghetti'},"{'green tea', 'milk'}",0.02986217457886677
{'milk'},"{'green tea', 'spaghetti'}",0.040123456790123455
"{'green tea', 'spaghetti'}",{'milk'},0.19597989949748743
"{'green tea', 'milk'}",{'spaghetti'},0.29545454545454547
"{'spaghetti', 'milk'}",{'green tea'},0.14661654135338345
{'green tea'},"{'mineral water', 'milk'}",0.04339051463168517
{'mineral water'},"{'green tea', 'milk'}",0.024049217002237135
{'milk'},"{'green tea', 'mineral water'}",0.044238683127572016
"{'green tea', 'mineral water'}",{'milk'},0.18454935622317598
"{'green tea', 'milk'}",{'mineral water'},0.32575757575757575
"{'mineral water', 'milk'}",{'green tea'},0.11944444444444445
{'french fries'},{'milk'},0.13884555382215288
{'milk'},{'french fries'},0.1831275720164609
{'french fries'},"{'spaghetti', 'milk'}",0.0374414976599064
{'spaghetti'},"{'french fries', 'milk'}",0.036753445635528334
{'milk'},"{'french fries', 'spaghetti'}",0.04938271604938271
"{'french fries', 'spaghetti'}",{'milk'},0.2318840579710145
"{'french fries', 'milk'}",{'spaghetti'},0.2696629213483146
"{'spaghetti', 'milk'}",{'french fries'},0.18045112781954886
{'french fries'},"{'eggs', 'milk'}",0.0421216848673947
{'eggs'},"{'french fries', 'milk'}",0.040059347181008904
{'milk'},"{'french fries', 'eggs'}",0.05555555555555555
"{'french fries', 'eggs'}",{'milk'},0.1978021978021978
"{'french fries', 'milk'}",{'eggs'},0.30337078651685395
"{'eggs', 'milk'}",{'french fries'},0.23376623376623376
{'french fries'},"{'chocolate', 'milk'}",0.042901716068642744
{'chocolate'},"{'french fries', 'milk'}",0.044751830756712775
{'milk'},"{'french fries', 'chocolate'}",0.056584362139917695
"{'french fries', 'chocolate'}",{'milk'},0.2131782945736434
"{'french fries', 'milk'}",{'chocolate'},0.3089887640449438
"{'chocolate', 'milk'}",{'french fries'},0.22821576763485477
{'french fries'},"{'mineral water', 'milk'}",0.0483619344773791
{'mineral water'},"{'french fries', 'milk'}",0.03467561521252797
{'milk'},"{'french fries', 'mineral water'}",0.06378600823045268
"{'french fries', 'mineral water'}",{'milk'},0.2450592885375494
"{'french fries', 'milk'}",{'mineral water'},0.34831460674157305
"{'mineral water', 'milk'}",{'french fries'},0.17222222222222222
{'eggs'},{'milk'},0.17136498516320475
{'milk'},{'eggs'},0.23765432098765432
{'spaghetti'},"{'eggs', 'milk'}",0.05130168453292496
{'eggs'},"{'spaghetti', 'milk'}",0.04970326409495549
{'milk'},"{'spaghetti', 'eggs'}",0.06893004115226338
"{'spaghetti', 'eggs'}",{'milk'},0.24452554744525548
"{'spaghetti', 'milk'}",{'eggs'},0.2518796992481203
"{'eggs', 'milk'}",{'spaghetti'},0.29004329004329005
{'spaghetti'},"{'mineral water', 'eggs', 'milk'}",0.02526799387442573
{'eggs'},"{'spaghetti', 'mineral water', 'milk'}",0.024480712166172106
{'mineral water'},"{'spaghetti', 'eggs', 'milk'}",0.018456375838926176
{'milk'},"{'spaghetti', 'eggs', 'mineral water'}",0.033950617283950615
"{'spaghetti', 'eggs'}","{'mineral water', 'milk'}",0.12043795620437957
"{'spaghetti', 'mineral water'}","{'eggs', 'milk'}",0.07366071428571429
"{'spaghetti', 'milk'}","{'mineral water', 'eggs'}",0.12406015037593984
"{'mineral water', 'eggs'}","{'spaghetti', 'milk'}",0.08638743455497382
"{'eggs', 'milk'}","{'spaghetti', 'mineral water'}",0.14285714285714285
"{'mineral water', 'milk'}","{'spaghetti', 'eggs'}",0.09166666666666666
"{'spaghetti', 'eggs', 'mineral water'}",{'milk'},0.308411214953271
"{'spaghetti', 'eggs', 'milk'}",{'mineral water'},0.4925373134328358
"{'spaghetti', 'mineral water', 'milk'}",{'eggs'},0.2796610169491525
"{'mineral water', 'eggs', 'milk'}",{'spaghetti'},0.336734693877551
{'chocolate'},"{'eggs', 'milk'}",0.05614320585842148
{'eggs'},"{'chocolate', 'milk'}",0.05118694362017804
{'milk'},"{'chocolate', 'eggs'}",0.07098765432098765
"{'chocolate', 'eggs'}",{'milk'},0.27710843373493976
"{'chocolate', 'milk'}",{'eggs'},0.2863070539419087
"{'eggs', 'milk'}",{'chocolate'},0.2987012987012987
{'chocolate'},"{'mineral water', 'eggs', 'milk'}",0.025223759153783564
{'mineral water'},"{'chocolate', 'eggs', 'milk'}",0.017337807606263984
{'eggs'},"{'chocolate', 'mineral water', 'milk'}",0.022997032640949554
{'milk'},"{'chocolate', 'mineral water', 'eggs'}",0.03189300411522634
"{'chocolate', 'mineral water'}","{'eggs', 'milk'}",0.07848101265822785
"{'chocolate', 'eggs'}","{'mineral water', 'milk'}",0.12449799196787148
"{'chocolate', 'milk'}","{'mineral water', 'eggs'}",0.12863070539419086
"{'mineral water', 'eggs'}","{'chocolate', 'milk'}",0.08115183246073299
"{'mineral water', 'milk'}","{'chocolate', 'eggs'}",0.08611111111111111
"{'eggs', 'milk'}","{'chocolate', 'mineral water'}",0.1341991341991342
"{'chocolate', 'mineral water', 'eggs'}",{'milk'},0.3069306930693069
"{'chocolate', 'mineral water', 'milk'}",{'eggs'},0.29523809523809524
"{'chocolate', 'eggs', 'milk'}",{'mineral water'},0.4492753623188406
"{'mineral water', 'eggs', 'milk'}",{'chocolate'},0.3163265306122449
{'mineral water'},"{'eggs', 'milk'}",0.05480984340044743
{'eggs'},"{'mineral water', 'milk'}",0.07270029673590504
{'milk'},"{'mineral water', 'eggs'}",0.10082304526748971
"{'mineral water', 'eggs'}",{'milk'},0.25654450261780104
"{'mineral water', 'milk'}",{'eggs'},0.2722222222222222
"{'eggs', 'milk'}",{'mineral water'},0.42424242424242425
{'chocolate'},{'milk'},0.19609438567941415
{'milk'},{'chocolate'},0.24794238683127573
{'chocolate'},"{'spaghetti', 'milk'}",0.06672091131000814
{'spaghetti'},"{'chocolate', 'milk'}",0.06278713629402756
{'milk'},"{'chocolate', 'spaghetti'}",0.08436213991769548
"{'chocolate', 'spaghetti'}",{'milk'},0.2789115646258503
"{'chocolate', 'milk'}",{'spaghetti'},0.34024896265560167
"{'spaghetti', 'milk'}",{'chocolate'},0.3082706766917293
{'chocolate'},"{'spaghetti', 'mineral water', 'milk'}",0.030105777054515868
{'spaghetti'},"{'chocolate', 'mineral water', 'milk'}",0.028330781010719754
{'mineral water'},"{'chocolate', 'spaghetti', 'milk'}",0.02069351230425056
{'milk'},"{'chocolate', 'spaghetti', 'mineral water'}",0.03806584362139918
"{'chocolate', 'spaghetti'}","{'mineral water', 'milk'}",0.12585034013605442
"{'chocolate', 'mineral water'}","{'spaghetti', 'milk'}",0.09367088607594937
"{'chocolate', 'milk'}","{'spaghetti', 'mineral water'}",0.15352697095435686
"{'spaghetti', 'mineral water'}","{'chocolate', 'milk'}",0.08258928571428571
"{'spaghetti', 'milk'}","{'chocolate', 'mineral water'}",0.13909774436090225
"{'mineral water', 'milk'}","{'chocolate', 'spaghetti'}",0.10277777777777777
"{'chocolate', 'spaghetti', 'mineral water'}",{'milk'},0.31092436974789917
"{'chocolate', 'spaghetti', 'milk'}",{'mineral water'},0.45121951219512196
"{'chocolate', 'mineral water', 'milk'}",{'spaghetti'},0.3523809523809524
"{'spaghetti', 'mineral water', 'milk'}",{'chocolate'},0.3135593220338983
{'chocolate'},"{'mineral water', 'milk'}",0.0854353132628153
{'mineral water'},"{'chocolate', 'milk'}",0.0587248322147651
{'milk'},"{'chocolate', 'mineral water'}",0.10802469135802469
"{'chocolate', 'mineral water'}",{'milk'},0.26582278481012656
"{'chocolate', 'milk'}",{'mineral water'},0.43568464730290457
"{'mineral water', 'milk'}",{'chocolate'},0.2916666666666667
{'spaghetti'},{'milk'},0.20367534456355282
{'milk'},{'spaghetti'},0.2736625514403292
{'spaghetti'},"{'mineral water', 'milk'}",0.0903522205206738
{'mineral water'},"{'spaghetti', 'milk'}",0.06599552572706935
{'milk'},"{'spaghetti', 'mineral water'}",0.12139917695473251
"{'spaghetti', 'mineral water'}",{'milk'},0.26339285714285715
"{'spaghetti', 'milk'}",{'mineral water'},0.44360902255639095
"{'mineral water', 'milk'}",{'spaghetti'},0.3277777777777778
{'mineral water'},{'milk'},0.20134228187919462
{'milk'},{'mineral water'},0.37037037037037035
{'green tea'},{'chocolate'},0.17759838546922302
{'chocolate'},{'green tea'},0.14320585842148087
{'french fries'},"{'green tea', 'chocolate'}",0.030421216848673948
{'green tea'},"{'french fries', 'chocolate'}",0.039354187689202826
{'chocolate'},"{'french fries', 'green tea'}",0.03173311635475997
"{'french fries', 'green tea'}",{'chocolate'},0.1822429906542056
"{'french fries', 'chocolate'}",{'green tea'},0.1511627906976744
"{'green tea', 'chocolate'}",{'french fries'},0.2215909090909091
{'green tea'},"{'chocolate', 'eggs'}",0.04137235116044399
{'chocolate'},"{'green tea', 'eggs'}",0.03336045565500407
{'eggs'},"{'green tea', 'chocolate'}",0.030415430267062313
"{'green tea', 'chocolate'}",{'eggs'},0.23295454545454544
"{'green tea', 'eggs'}",{'chocolate'},0.21465968586387435
"{'chocolate', 'eggs'}",{'green tea'},0.1646586345381526
{'green tea'},"{'chocolate', 'mineral water'}",0.05247225025227043
{'chocolate'},"{'green tea', 'mineral water'}",0.04231082180634662
{'mineral water'},"{'green tea', 'chocolate'}",0.029082774049217
"{'green tea', 'chocolate'}",{'mineral water'},0.29545454545454547
"{'green tea', 'mineral water'}",{'chocolate'},0.22317596566523606
"{'chocolate', 'mineral water'}",{'green tea'},0.13164556962025317
{'green tea'},"{'chocolate', 'spaghetti'}",0.05348133198789102
{'chocolate'},"{'green tea', 'spaghetti'}",0.043124491456468676
{'spaghetti'},"{'green tea', 'chocolate'}",0.04058192955589587
"{'green tea', 'chocolate'}",{'spaghetti'},0.30113636363636365
"{'green tea', 'spaghetti'}",{'chocolate'},0.2663316582914573
"{'chocolate', 'spaghetti'}",{'green tea'},0.18027210884353742
{'green tea'},{'eggs'},0.1927346115035318
{'eggs'},{'green tea'},0.14169139465875372
{'green tea'},"{'spaghetti', 'eggs'}",0.04339051463168517
{'spaghetti'},"{'green tea', 'eggs'}",0.032924961715160794
{'eggs'},"{'green tea', 'spaghetti'}",0.031899109792284865
"{'green tea', 'spaghetti'}",{'eggs'},0.21608040201005024
"{'green tea', 'eggs'}",{'spaghetti'},0.225130890052356
"{'spaghetti', 'eggs'}",{'green tea'},0.15693430656934307
{'green tea'},"{'mineral water', 'eggs'}",0.05247225025227043
{'mineral water'},"{'green tea', 'eggs'}",0.029082774049217
{'eggs'},"{'green tea', 'mineral water'}",0.03857566765578635
"{'green tea', 'mineral water'}",{'eggs'},0.22317596566523606
"{'green tea', 'eggs'}",{'mineral water'},0.27225130890052357
"{'mineral water', 'eggs'}",{'green tea'},0.13612565445026178
{'french fries'},"{'green tea', 'eggs'}",0.041341653666146644
{'green tea'},"{'french fries', 'eggs'}",0.05348133198789102
{'eggs'},"{'french fries', 'green tea'}",0.039317507418397624
"{'french fries', 'green tea'}",{'eggs'},0.24766355140186916
"{'french fries', 'eggs'}",{'green tea'},0.19413919413919414
"{'green tea', 'eggs'}",{'french fries'},0.2774869109947644
{'green tea'},{'spaghetti'},0.20080726538849647
{'spaghetti'},{'green tea'},0.15237366003062788
{'french fries'},"{'green tea', 'spaghetti'}",0.031201248049921998
{'green tea'},"{'french fries', 'spaghetti'}",0.04036326942482341
{'spaghetti'},"{'french fries', 'green tea'}",0.030627871362940276
"{'french fries', 'green tea'}",{'spaghetti'},0.18691588785046728
"{'french fries', 'spaghetti'}",{'green tea'},0.1932367149758454
"{'green tea', 'spaghetti'}",{'french fries'},0.20100502512562815
{'green tea'},"{'spaghetti', 'mineral water'}",0.06256306760847628
{'spaghetti'},"{'green tea', 'mineral water'}",0.04747320061255743
{'mineral water'},"{'green tea', 'spaghetti'}",0.03467561521252797
"{'green tea', 'spaghetti'}",{'mineral water'},0.31155778894472363
"{'green tea', 'mineral water'}",{'spaghetti'},0.26609442060085836
"{'spaghetti', 'mineral water'}",{'green tea'},0.13839285714285715
{'french fries'},{'green tea'},0.1669266770670827
{'green tea'},{'french fries'},0.21594349142280525
{'french fries'},"{'green tea', 'mineral water'}",0.0358814352574103
{'green tea'},"{'french fries', 'mineral water'}",0.04641775983854692
{'mineral water'},"{'french fries', 'green tea'}",0.025727069351230425
"{'french fries', 'green tea'}",{'mineral water'},0.21495327102803738
"{'french fries', 'mineral water'}",{'green tea'},0.18181818181818182
"{'green tea', 'mineral water'}",{'french fries'},0.19742489270386265
{'green tea'},{'mineral water'},0.23511604439959638
{'mineral water'},{'green tea'},0.1303131991051454
{'chocolate'},{'eggs'},0.20260374288039057
{'eggs'},{'chocolate'},0.1847181008902077
{'french fries'},"{'chocolate', 'eggs'}",0.04914196567862714
{'chocolate'},"{'french fries', 'eggs'}",0.05126118795768918
{'eggs'},"{'french fries', 'chocolate'}",0.04673590504451038
"{'french fries', 'chocolate'}",{'eggs'},0.2441860465116279
"{'french fries', 'eggs'}",{'chocolate'},0.23076923076923078
"{'chocolate', 'eggs'}",{'french fries'},0.25301204819277107
{'chocolate'},"{'spaghetti', 'eggs'}",0.06427990235964198
